T_inlet,MFR_inlet,CH4Mean,CO2Mean,COMean,H2OMean,N2Mean,O2Mean,TMean,UMean,MFR_outlet,fuelEfficiency,EI_CH4,EI_CO2,EI_CO
975.0,0.060000000000000005,0.001277174098875,0.194596625,0.006845774583333333,0.08722435833333332,0.6769100416666667,0.033145787499999996,1148.2620833333333,0.6423395250000001,0.1175926145403634,0.11548121282893364,0.006300201187662083,0.9599301215237251,0.033769677288612764
975.0,0.07,0.0017283601666666668,0.19361979166666665,0.0066849125,0.08621406666666666,0.6769063749999998,0.03484632916666667,1127.3495833333334,0.7372578291666668,0.13748433645122646,0.10132183583287357,0.00855483815171488,0.9583569516483418,0.0330882101999433
975.0,0.08000000000000002,0.0030454312500000002,0.1906318333333333,0.006287476666666666,0.083255425,0.6769057499999999,0.03987410833333334,1078.87,0.7910482166666669,0.15417543554306118,0.09183288401548795,0.015229841175812792,0.9533272322994258,0.031442926524761355
1000.0,0.04,0.00013475205733958339,0.19694216666666664,0.007327990416666666,0.08977842916666666,0.6769244583333334,0.02889205,1217.0124999999998,0.4569972916666668,0.07891635476526472,0.05668556915810974,0.0006592408074056875,0.9634903950918795,0.03585036410071488
1000.0,0.05,0.00035429718148583347,0.19650970833333334,0.007234623333333332,0.08929474999999999,0.6769136666666665,0.02969287916666667,1203.6066666666666,0.5699412875000001,0.09952105851888833,0.12687226764568194,0.0017359116202070486,0.9628173860958897,0.035446702283903266
1000.0,0.060000000000000005,0.0005595763375000004,0.19608670833333333,0.0071530541666666655,0.08883856666666667,0.6769084166666667,0.030453975000000005,1192.9641666666664,0.6741276458333335,0.11876883085699576,0.12071829467839101,0.002745722045478176,0.9621557628785226,0.03509851507599921
1000.0,0.07,0.0007361325166666668,0.19570704166666666,0.007087758749999999,0.08844255416666667,0.6769070416666666,0.031119312499999996,1184.6433333333332,0.7844623333333336,0.139183225333785,0.11559913314939996,0.0036168090326976856,0.9615592030464019,0.03482398792090045
1000.0,0.08000000000000002,0.0010641398875000003,0.19499416666666666,0.006973822500000001,0.08770880833333333,0.6769031666666667,0.03235575416666667,1170.6820833333331,0.8810342958333337,0.15819101916576814,0.11070039666389764,0.005241238874149322,0.9604103920648166,0.034348369061034
1025.0,0.04,1.0413020739166672e-05,0.19710954166666667,0.007442210416666666,0.09006039583333332,0.6769219166666667,0.028455625,1238.7879166666667,0.4708588750000001,0.07987607610709134,0.09598817751181199,5.0903942739699555e-05,0.9635679284406564,0.03638116761660392
1025.0,0.05,8.884375362208339e-05,0.19697541666666665,0.007402757083333332,0.08989231666666667,0.6769131249999999,0.028727687499999998,1232.5441666666666,0.5878793416666668,0.10023456161187354,0.12842831918352626,0.0004345138629535179,0.9633603457006327,0.03620514043641388
1025.0,0.060000000000000005,0.00019100355512916684,0.19677466666666668,0.00735861875,0.08966735833333335,0.6769084166666666,0.029100062500000003,1226.4354166666665,0.701945425,0.12028189730106847,0.12541578860192493,0.0009348059209716973,0.9630507839125709,0.03601441016645728
1025.0,0.07,0.00033650602833333354,0.19648145833333333,0.007298128333333333,0.08934465833333333,0.6769033333333333,0.02963609583333333,1218.1604166666664,0.8124506333333336,0.14016764969976236,0.12146671681637955,0.0016486011655933318,0.9625966073479826,0.035754791486424076
1025.0,0.08000000000000002,0.0004700890875000003,0.19618241666666666,0.00725490875,0.089044375,0.6769032500000001,0.03014504583333333,1213.405,0.9210650291666669,0.15953260858537402,0.1187498392152303,0.0023054045810109295,0.9621151694935441,0.03557942592544496
1050.0,0.04,5.5507730500000104e-12,0.19701195833333332,0.00752154,0.09008267083333332,0.6769220416666666,0.028461825,1257.5537499999998,0.4817990833333333,0.08050907323982477,0.11020639306062963,2.713869901546952e-11,0.9632258770977036,0.036774122875157765
1050.0,0.05,2.684610973502923e-07,0.19705254166666664,0.0075111399999999995,0.09009373749999999,0.676910875,0.0284315125,1254.54875,0.6032633250000001,0.10104779947684105,0.12728790171379978,1.3123578088056094e-06,0.9632808788821003,0.03671780876009085
1050.0,0.060000000000000005,4.848161002733338e-06,0.19706170833333334,0.00750292375,0.09008761666666665,0.676907125,0.028436079166666666,1252.5987499999999,0.7241850541666668,0.12149175035577131,0.12625182391137413,2.3699336758067403e-05,0.963299648109603,0.03667665255363885
1050.0,0.07,5.6837215363750045e-05,0.19697391666666667,0.007477103749999999,0.08997708749999998,0.6769001666666666,0.028614591666666665,1248.5708333333334,0.8451675750000002,0.1422474828845571,0.12470766201835104,0.0002779219146973651,0.9631606283856363,0.036561449699666314
1050.0,0.08000000000000002,0.0001503565402500001,0.19676970833333332,0.007443967083333333,0.08976709999999999,0.6769002083333332,0.0289687125,1245.0112499999998,0.9570524208333334,0.16154176018624491,0.12362975354695838,0.000735728977404878,0.9628392356968943,0.03642503532570079
1075.0,0.04,2.676774166666667e-14,0.19689066666666666,0.007596246249999999,0.0900799375,0.6769231666666665,0.0285099125,1275.8716666666667,0.4947031541666667,0.08147545637870589,0.11705178648961612,1.3090197942188928e-13,0.9628521642696937,0.03714783573017535
1075.0,0.05,2.191814166666667e-14,0.1969323333333333,0.007589156666666667,0.09009417083333333,0.6769097083333332,0.02847466666666667,1273.5337499999998,0.6170225041666667,0.10180777171911885,0.12593649132377616,1.0716791505217533e-13,0.9628931088528263,0.03710689114706653
1075.0,0.060000000000000005,1.513587916666667e-14,0.19694441666666665,0.0075850975,0.09009765833333333,0.6769072916666666,0.0284656875,1272.4216666666664,0.7410118416666667,0.12237284994153591,0.1253740387984712,7.400339862114791e-14,0.9629144110036186,0.037085588996307435
1075.0,0.07,2.4628533928333347e-10,0.1969687083333333,0.007581865416666667,0.09010706666666665,0.6768989583333334,0.028443541666666666,1271.2429166666666,0.8618998083333334,0.14246874497597348,0.12451700191267934,1.204031523704285e-09,0.962934028906271,0.03706596988969758
1075.0,0.08000000000000002,4.974098079583329e-07,0.19697120833333337,0.007580718750000001,0.09010739583333334,0.676898,0.028442258333333338,1270.9454166666665,0.9856170875000002,0.1629569070513796,0.12444977841670879,2.4316984224990747e-06,0.9629375394665041,0.03706002883507344
1100.0,0.04,4.5074333333333335e-15,0.19678383333333335,0.007669455833333333,0.09008244166666667,0.6769189166666667,0.028545204166666668,1293.70125,0.5035613333333333,0.08178836568714073,0.12344902135986913,2.2046274489909794e-14,0.9624879801904989,0.03751201980947912
1100.0,0.05,7.39580625e-15,0.19680541666666668,0.007668217083333333,0.09009187083333332,0.6769104583333333,0.028524158333333327,1293.0066666666664,0.6325104004166666,0.10278744074049408,0.12495813493548891,3.616997514233168e-14,0.9624977707751015,0.03750222922486238
1100.0,0.060000000000000005,2.2450433333333333e-14,0.19682466666666668,0.007665984583333333,0.09009989166666667,0.6769035416666667,0.02850584583333333,1292.1354166666665,0.7574984166666668,0.12318191886305069,0.1243878490860243,1.0978708902386003e-13,0.9625118090411727,0.037488190958717436
1100.0,0.07,2.81865875e-14,0.1968317083333333,0.007665500416666665,0.09010336666666666,0.6769007083333333,0.028498516666666664,1291.8879166666668,0.8809019541666671,0.14327680192659256,0.12428738679140061,1.3783360502712054e-13,0.9625153787499126,0.0374846212499495
1100.0,0.08000000000000002,1.6742274999999997e-14,0.19683320833333334,0.007665665833333333,0.09010537499999999,0.6769003333333333,0.028495608333333332,1291.88625,1.003218416666667,0.16317136354176023,0.12431281331459187,8.186976612083284e-14,0.9625148751327505,0.03748512486716765
1125.0,0.04,4.2892370833333325e-15,0.19666749999999997,0.007745494999999999,0.09008349583333332,0.6769172499999999,0.028586274999999998,1312.435833333333,0.5172533208333334,0.08280976219466737,0.12481243964319,2.0983191813872907e-14,0.9621085978413254,0.03789140215865355
1125.0,0.05,8.437937499999999e-15,0.19667975,0.007746552083333334,0.090089875,0.6769111666666667,0.02857275,1312.4208333333333,0.6447407916666668,0.103220989191761,0.12383539234205077,4.127618322108067e-14,0.962105893398279,0.037894106601679724
1125.0,0.060000000000000005,3.69675375e-15,0.196691125,0.007747834999999999,0.09009627083333334,0.6769053750000001,0.028559483333333333,1312.4679166666667,0.7787410250000001,0.12466939942197312,0.12385923060166204,1.808243277113097e-14,0.9621019643222429,0.037898035677739014
1125.0,0.07,8.77069375e-15,0.19669754166666664,0.0077485979166666665,0.09010061666666666,0.67690225,0.028551254166666668,1312.4975000000002,0.9073976750000002,0.14526272673174412,0.12390417316617375,4.289977677188981e-14,0.9620995635698139,0.03790043643014333
1125.0,0.08000000000000002,9.532959583333332e-15,0.19670508333333334,0.007749377083333333,0.09010535416666667,0.6768982916666666,0.028541795833333328,1312.5066666666667,1.0292520000000003,0.16476871144549535,0.1238957688942598,4.6626322379591296e-14,0.9620972950771056,0.03790270492284775
1150.0,0.04,6.405439166666666e-15,0.1965464583333333,0.007821669583333331,0.09008312916666665,0.67691775,0.028631166666666666,1331.4029166666662,0.5248622916666668,0.08282761868648283,0.12320865636666412,3.1342652261698816e-14,0.9617275469366297,0.038272453063339006
1150.0,0.05,4.596235416666666e-15,0.19655150000000002,0.007826224583333333,0.09008823333333332,0.6769124583333334,0.028621887500000002,1332.2941666666666,0.6573584750000001,0.1036669891192734,0.12294325780387672,2.2488925473835016e-14,0.9617070568757278,0.03829294312424972
1150.0,0.060000000000000005,3.22373125e-15,0.1965609583333333,0.007829942500000001,0.09009490416666666,0.6769053333333335,0.0286088125,1332.9133333333332,0.7948354833333335,0.12528897035456218,0.12333087271209608,1.5772381436043868e-14,0.9616913352400758,0.038308664759908545
1150.0,0.07,3.723385e-15,0.19656345833333333,0.007831172916666665,0.090097425,0.6769033750000001,0.02860434583333333,1333.1245833333332,0.9189413500000002,0.14482852189190698,0.1235269473950108,1.8216647752580988e-14,0.9616860146043086,0.03831398539567327
1150.0,0.08000000000000002,1.2609429166666666e-14,0.19657345833333334,0.007833362083333332,0.09010385416666666,0.6768976666666666,0.028591624999999996,1333.399583333333,1.04777450875,0.1650987846220516,0.12365240169532943,6.168790816746033e-14,0.9616775894885611,0.03832241051137715
1175.0,0.04,5.639989583333334e-15,0.19642862499999997,0.007895806666666665,0.09008376249999998,0.6769182083333334,0.028673579166666664,1349.9645833333332,0.5346525833333333,0.08320927138241861,0.12125194780988546,2.760310912076445e-14,0.9613565220650987,0.03864347793487373
1175.0,0.05,4.471867916666666e-15,0.1964195,0.007902300833333334,0.09008354166666667,0.6769176249999999,0.0286769125,1351.5695833333332,0.6700833083333334,0.10416254385318419,0.12163700385722709,2.1886396353340194e-14,0.9613242404818877,0.03867575951809039
1175.0,0.060000000000000005,5.092453333333334e-15,0.19643158333333333,0.007911587083333333,0.09009481666666667,0.6769057916666666,0.028656287500000002,1353.3658333333333,0.8060089208333335,0.1251249306942553,0.12271906704952928,2.492108409079404e-14,0.9612828406880148,0.0387171593119603
1175.0,0.07,9.874554166666665e-15,0.19643437499999997,0.007912700416666666,0.09009699583333333,0.6769039166666667,0.028652200000000003,1353.5495833333332,0.9393317500000001,0.1458020825340764,0.12294680224003163,4.8322463859743675e-14,0.9612781323121847,0.03872186768776687
1175.0,0.08000000000000002,2.7746450000000003e-15,0.196442375,0.007919365000000001,0.09010515833333334,0.6768959583333333,0.028637500000000003,1354.8454166666666,1.071827254166667,0.1662081837742036,0.12377495923693116,1.3577125542187898e-14,0.961248299216856,0.03875170078313041
1200.0,0.04,1.0594134166666664e-14,0.196314,0.00797098875,0.09008662916666665,0.6769167916666667,0.028711666666666667,1368.8045833333333,0.5429395000000001,0.08333266182177014,0.1192961486290316,5.185958220175938e-14,0.9609810353722812,0.03901896462766693
1200.0,0.05,6.908936666666666e-15,0.19630670833333333,0.007985358333333333,0.0900925375,0.6769097083333332,0.0287056,1372.11,0.6851673208333334,0.1049083367109937,0.12099559256338155,3.381891807839707e-14,0.9609120487954665,0.039087951204499684
1200.0,0.060000000000000005,3.3128174999999997e-15,0.1963068333333333,0.00799692625,0.09010129583333333,0.6769020416666667,0.028692937499999994,1374.6304166666666,0.8216303916666667,0.12557118324421407,0.12273945145835741,1.6215156817262012e-14,0.9608576647521686,0.039142335247815206
1200.0,0.07,3.5350566666666668e-15,0.19630437499999998,0.0079986275,0.09009955833333332,0.6769014999999999,0.028695987499999995,1375.0845833333333,0.9524602795833335,0.1455181287950039,0.12315285377199181,1.730300888097132e-14,0.9608491926103563,0.0391508073896264
1200.0,0.08000000000000002,3.46099625e-15,0.1963102083333333,0.008002470833333332,0.09010477083333333,0.6768964583333332,0.02868625,1375.8112500000002,1.0848777750000003,0.16566116507460862,0.12358519435861015,1.693970371352557e-14,0.9608322358358939,0.03916776416408909
1225.0,0.04,1.8006812499999997e-14,0.19620129166666667,0.008046582083333332,0.09009083333333333,0.6769141249999999,0.02874718333333333,1387.8049999999998,0.5542279625000002,0.08389729015703888,0.11741650721560193,8.816156647994681e-14,0.9606038391704401,0.03939616082947166
1225.0,0.05,1.1460656666666666e-14,0.19618795833333333,0.008065168333333332,0.09010014583333331,0.6769075,0.02873907916666666,1392.1358333333333,0.6928784583333335,0.10455829333702996,0.11999686139134413,5.6110067217572534e-14,0.9605138561893038,0.03948614381064006
1225.0,0.060000000000000005,8.374084166666666e-15,0.19618049999999995,0.008077952083333333,0.09010309166666665,0.6769018333333333,0.028736716666666665,1395.13625,0.8338289166666667,0.1255571062278347,0.12219915121836389,4.099749156646829e-14,0.9604522995207772,0.03954770047918194
1225.0,0.07,6.017193333333332e-15,0.196185625,0.008082049583333334,0.09010741666666666,0.6768965416666666,0.0287284875,1395.9441666666667,0.9683572491666669,0.14572961992413003,0.12273456497694801,2.945739381234485e-14,0.9604340255998658,0.03956597440010476
1225.0,0.08000000000000002,3.4936724999999998e-15,0.19618741666666667,0.00808825,0.090112275,0.6768914166666666,0.028720904166666665,1397.2779166666667,1.1067119625000001,0.1663913510028227,0.12370489959875541,1.710273454009014e-14,0.9604052203966045,0.03959477960337842
1250.0,0.04,1.817902916666667e-14,0.19612466666666667,0.008117477916666666,0.09012034166666667,0.676901625,0.028735729166666665,1404.9374999999998,0.561640825,0.08397872499698773,0.11375553949109418,8.900723797114156e-14,0.9602556175012543,0.039744382498656694
1250.0,0.05,1.0476961666666668e-14,0.19607766666666665,0.008148634583333333,0.09011269583333333,0.6768987500000001,0.028762083333333334,1412.92375,0.7096865583333335,0.10551427250924125,0.11971669908010185,5.1300746292422664e-14,0.9600999747169274,0.03990002528302126
1250.0,0.060000000000000005,1.6684891666666664e-14,0.19605195833333333,0.008161149166666666,0.09010421250000002,0.6769008749999998,0.028782049999999997,1416.3037499999998,0.8539769500000002,0.12666368996125618,0.12219084610531761,8.170333369353043e-14,0.9600361148870785,0.039963885112839784
1250.0,0.07,1.1300938333333331e-14,0.19605999999999998,0.008169684583333333,0.09011426666666666,0.6768911249999999,0.028764866666666666,1418.0208333333335,0.9844069708333335,0.14583183059032032,0.12320548343961935,5.533445520610155e-14,0.9599975654860758,0.04000243451386885
1250.0,0.08000000000000002,5.907092083333333e-15,0.196060875,0.008174406666666667,0.09011852916666667,0.6768876666666667,0.02875855416666667,1419.043333333333,1.1350507666666667,0.1680268260564199,0.12403158898312128,2.892297567358687e-14,0.9599755409547023,0.040024459045268766
